tic,longitude,latitude
GFF,-73.97507538397295,40.7622941
INMRY,24.9471188,60.1962738
INTE.,-83.5676781,41.6952895
IDTI,-121.7772314,37.2863402
INTC,-121.9637798,37.3882663
3INAIQ,174.7744854,-41.2958601
INS,-77.46138127185709,37.46613983387201
INTL.1,-111.8584578,33.436052
INRD,-118.162029,34.14243261904762
ICB,-73.98253281534684,40.7595447
ITDN,-2.622737531531132,51.4878024
TILE,-84.3888304957704,33.789679199999995
INGR.,-86.74308795315486,34.6741569
IMGC,-73.8000424856369,42.75515495
PSWS,-0.1399047,51.502115
3BARG,-90.25540232364855,30.02198655
4061B,-75.4619552,40.0434073
IAL,-118.15245439814883,34.052552525139696
SCLL,-1.7264214,54.4062928
3ABNTQ,-73.5431291958729,41.05377316855815
IBM,-7.2369916,52.6668344
IFF,-93.28610063265306,44.89957518367347
NAV,-88.1077021399364,41.80996915
NAV1,-88.1077021399364,41.80996915
ILHL,-111.9525301,33.3886376
MKG,-108.5245609,45.7925514
IGT.1,-119.7617486,39.4509593
IDCC,-85.019337,42.445451
IMC.1,-93.4547891,44.9765357
IP,-0.3610658,51.5016507
IRF,-118.46490181965815,34.07173165858439
IRIS,-118.59387909504073,34.23723818203293
ISCA,-81.0708903,29.191967
ITXG,-80.861747,35.105206
ITGB,-73.9593478,40.5874214
ITSI,-117.240433,33.144842
ENRNQ,-98.0916386,26.3071164
IPG,-73.96786609443062,40.7582826
IBCIQ,-96.96655857908739,32.894359233938594
INTV.1,-96.75807123417209,32.99124905
IVC,3.1935764,51.161451
SISI,-86.582119,36.720285
ION.2,6.5540168,53.2239286
AES4,-86.1576628,39.7681277
IPS.2,-74.13546312308708,41.08670634931225
IOMT,-77.219177,38.809158
AXE,-87.824305,42.096439
IYCLY,139.7362769,35.6861194
3JGIN,-119.89266247933884,36.75007789256198
JLG,3.3329702,39.54265
EPHC,-73.97146405,40.7589867
JCLY,-74.0489505,40.907104149999995
JACO,-73.26706915358183,40.816381050000004
JCBSQ,-121.35675837522768,38.130497757741345
JAYA,-70.890149,43.213709
LUK2,-73.97442525051773,40.76022135
JP.1,-101.70378367567568,48.65893766216216
SSCC,-78.87401367669257,40.36848057226826
GPU3,-73.98007635090342,40.75268305
JNJ,-74.4417003,40.498436
JCI,-8.4638933,51.897801
JOR.1,-118.2391698,34.0258271
JUNO.1,-87.907537,42.11123978964375
KLAC,-79.7817535,40.4299319
KLMR,5.8301769,52.0113686
SHLDQ,-91.71679883204523,41.93517065173647
ANTP,-101.840803,35.186607
PNRG,-95.8120567,29.780993
KTLI,-97.25955952445457,49.89864635
KTII,0.7483650687144509,49.732197799999994
KVPHQ,-1.390513,53.2441294
KAMN,-72.710161,41.859096
KCLI,-75.4619552,40.0434073
KSU,-77.44764869622914,37.52466168897674
WR1,-90.18901691384487,38.6262931
TCOR,-88.2386719,40.1070247
WNG,-96.7051572857143,33.02912621428572
KEI,123.5748437,7.9668532
K,-93.09034575467524,44.945948599999994
KELYA,-83.1314257,42.5630831
IHRC,-86.138437,41.662299
AEP4,-88.9561856,39.842671
KMG.1,-97.51491793537262,35.46990022064462
KEQU,-74.767095,40.219588
KTCC,-90.4412197219495,40.252946926368
KYC.,-74.15419,40.892034
KIDD,-71.0571516,42.1293581
KBAL,-71.1301997,42.3579489
KMB,-75.4619552,40.0434073
KREN,-80.13428542183378,26.712595077247673
AEP3,0.1419793,52.2115595
NESS,-73.957367,40.603336
KTMC,-83.59841398207044,42.6603036670402
KNAP,-85.607399,42.974591
1607B,-71.16954534444329,42.6849673
2387B,33.318322,35.1309355
KMTUY,139.736388,35.672224
KOSS,-87.9168649,43.1125364
KRSL,-74.13403521951219,40.878808487804875
KR,-87.57947457142858,38.35674957142857
LRTR,-83.09352633333333,42.53731266666667
LYTS,-124.090066,40.884498
LSI.1,-121.90082674986563,37.38723166595006
LTVCQ,-81.69182703948738,41.4999675
XCRA,-89.5309401,34.3648976
LB.1,-75.5778563,39.7420969
LZB,-94.3641943,36.8704692
SR,8.6471449,49.8179461
LRCX,-121.95699579099801,37.488614150000004
LMS,-81.4914977,41.4730086
LNCE,-80.85048480933514,35.06106975
PCGR,-111.8920853,40.4277888
PHMD.1,-90.81075654563493,38.93965467080025
LMTI,-0.1658735,51.4949754
LDVL,-99.530954,39.219716
LEE,-93.207404,44.907294
LPHM,-118.0426666,34.0642857
LEG,-79.0861666,34.4486
LM,-70.80604114264685,43.081994699999996
FOURQ,-73.97143753521372,40.754256999999996
LEN,-80.369641,25.775709
LEFUF,-79.5109375,43.7151483
JEF,-73.97442525051773,40.76022135
FGMGQ,-80.2571318,25.8072369
3LMGGF,-79.376437,43.650343
LIBHA,-77.6434583,39.587415
BGRH,-75.0123137198607,40.151428818147735
LIFE.1,-71.1635353138818,42.71269737484585
LB,-82.8976711,40.0566442
LECO,-89.9958094,38.506849
LCLGQ,-72.63097880801855,40.9117774
LIT.1,-118.3282753,34.181984
KATE,-73.98257652206097,40.74635635
LBLCF,-79.76866344565218,43.6180255
LMT,-80.696915,28.2864828
L,-83.46194689035374,33.59359643608771
FACO,-86.81559724083715,36.108780384263284
KSE,-75.66605298085113,41.4084704
LDG,-76.6314896,39.4538375
CFS,-78.8205606155299,42.77883346598323
ETR2,-77.91665363409736,37.968485127750895
LOW,-80.8527341,35.542177
LZ,-81.478785,41.613197
LUFK,4.73313,49.753207
CYBI,-71.4732542967815,42.143838
LDL,-0.4271884,51.4524488
LGL,-81.41277285714933,28.58553119126323
3MSIEE,-90.55737302127659,41.463588648936174
MTSC,-71.3596535,42.6281012
MRD.1,-85.97033027272727,41.68017718181819
MSCS,-117.86206160325384,33.669773250000006
3MACM,-91.5535774,41.2895353
MGEE,-78.9234814,43.86187336666667
MPET,-85.6970212,44.4236261
MGA,-79.43209669260605,44.004322349999995
AMGIA,-96.78726474999999,46.88065975
MAM,-75.14592450134391,41.00289875
3010B,-72.53961522594676,42.894672457528
MKTAY,132.448317,34.383077
3MAMM,-0.14309631548531426,51.5099492
MRO,-95.4442788,29.746708
AIT.,-63.57212500196829,44.644291800000005
IV.,-83.37473824845763,42.668777184622485
MMC,-73.98200360000001,40.756877849999995
MARSB,-98.1989775,26.2675213
MI.1,-77.6120651,43.1608544
MAS,-77.159164,39.101894
0410B,-83.519004,42.383778
3MKEY,-81.987295,33.359608
VPF,-110.7121559,38.3714932
MASC,-83.43928151991607,42.33772968523463
MAT,-71.5459397018491,42.80584141659442
MLP,28.0380955,-26.2117311
MXO,-77.096179,35.103659
MXWL,-117.12366651990936,32.812126649999996
MAY.2,0.1754236,51.5786253
MAXE.,-82.888613,39.997912
MAXI,-118.3699479,33.9291782
MAYS,1.2667717617021277,52.6350362
MCCL,-83.609163,41.725369
MKC,-95.3980239,47.519719
MDRIQ,-95.609681,30.0024175
MCD,-87.65377009373805,41.88359665
MGRC,-119.733732,34.4285894
SPGI,-74.00906706900255,40.7032255
MCK,-97.0022626,32.8653617
MCRAA,-112.015438,41.519493
MEA.1,-87.05992579970658,41.46729535
MKTY,-73.86548599755187,42.710024
GENC,-81.3973529,28.5474442
MHS,-0.173115,51.5264134
INVI,-83.53493622148254,42.51164176377696
MEG.1,-78.6337078859301,35.790045223505395
MDCI,-83.534002,41.68892903508772
CMPX.1,-93.18809981308412,45.07889185046729
MGTC,-0.5331732,52.026634
CVS,-71.477051,41.99197
MRY,-73.8064182,42.6637613
MNT,-70.96467705366301,42.52074505733434
MENT,-117.4149687,48.7449084
MRK,-74.27170340602193,40.67902857955845
MDP,-122.4520604,37.7873524
MRM.1,-1.949667449999998,52.083000999999996
MLAB,-83.0154973,39.9884731
MTR,-97.6703579,30.4153949
MTRT,-71.1157842,42.351131
GPU1,-75.9386895,40.4128829
3MEMG,-80.283436,25.827241
SIEB,-74.00595511542886,40.704761250000004
MIK,-96.98940112597276,32.9155283214953
MCN.3,-83.477104,42.434772
MHAN.,-82.603439,36.989757
MCRS,-76.80175936712087,39.1734955
IONN.1,-74.164106,40.877027
MU,-116.1488859,43.5291092
MPAD,-76.28741706122449,40.04475569387755
MSCC,-115.1876164,35.9665801
MFCO,-76.120441,43.059733
3CCGL,-98.527137,29.471121
MRWY,-75.4619552,40.0434073
ETR6,-90.18844674522978,32.395657148880396
ETR,-90.07681645059353,29.9489047
MSEX,-122.3943077,37.777991
MLAN,-73.103474,40.847183
EFU1,-85.963746,31.803828
MILAA,-88.159552,42.375639
MLLS,-80.2261148,25.9247556
IFCIQ,-85.4921427237046,42.2594382143355
MIL.2,-83.062551,35.509772
MILT,-94.70231,30.517029
MSA,-80.0890403,40.6836881
MMM,-91.4559837276126,34.78202323945162
ALE,-85.1408031590782,41.082377962586
MSWP,-122.03461444999999,37.3240356
MSPIQ,-73.876584,40.9055467
ETR4,-102.36349977551019,31.844374795918366
SO4,-89.09726842857143,30.364081857142857
MND.2,-95.450361,30.158916
3ZARLF,0.0113602,52.5528616
MITSY,139.7643529,35.688067
MOCO,-93.4018502,45.0914618
MOD,-88.0722513,37.5747697
GIVE,-83.9274265,38.0433581
3MBIO,-117.200663,32.900173
MOLX,-84.563106,33.59475
MOL.A,-81.1146724,46.5516986
MAHI,-3.9125121,50.3961769
MCEM,-103.14654444990231,44.1059171
GWOW,-86.26063596100997,32.309913300484936
QDEL,-117.1715597,32.8970407
AYE1,-80.15712440376933,39.46712438705608
PHA.1,-85.560108,42.213932
MTP.1,-81.02562504685585,33.98456700860939
MTS,-117.87377185329767,33.618892914705235
MOG.A,-84.826798,39.240124
MWI,-79.6539564,43.6542643
SUMX,-117.097099,32.569172
RT,-83.9693638,35.7582083
MOTOQ,-84.3272693644435,39.80429506248029
STR2,-0.2679507,51.2368486
STR1,-73.53620646867377,41.049279793067285
3MOYC,-70.97642128626129,42.19028285
MUEL,-93.31439796321592,37.21239945
MUR,-81.9862928,35.0743422
MYE,-96.9084876984127,32.63901247619047
VTRS,-80.164327,40.274126
NCH,-96.92242975307681,32.841244943913985
NCR,-84.3889635,33.7787413
NIPNY,139.7488496,35.6475387
BMRA,-117.84442934537238,33.68749778249048
HGFNQ,30.3900377,-29.6300164
NWA,-93.12413969812538,44.85345382302913
NANO,-71.15081272254017,42.595487649999995
NSSC,-71.39949053319903,41.784397033147464
NSHA,-95.294526,29.731798
MRNA.1,-75.4619552,40.0434073
NBT,-93.022381,36.452441
NBSFF,-1.347132504722527,50.87748875
FGNT,-73.30387614838023,40.7604251
NCC,-117.08762041514993,32.679964481528195
NLCS,-82.3700063,36.3775738
NHC,-81.843092,27.889675
AVATQ,-116.9351543,32.844572
THC,-2.5842084,51.9095611
GPX,-76.8658827368271,39.21208465
0738B,-94.66942889855751,38.89567388865539
NPK,-91.4760258,44.8249799
3NAPE,-93.69852412496334,41.642232449999995
PRSRF,-81.6046536767498,30.757265066129985
7252B,-77.4270994,39.0415956
NSM.2,-121.999004,37.375686
0170A,-73.11190476917099,40.79387285
TNM.,8.7952074,45.6662045
NVE,-115.22893591836736,36.14393847959183
3DLRC,-104.8095543,48.7898664
NBSC,-72.57577600105513,41.980831683199966
NEB,-72.510259,42.375907
NES3,-71.27300551902323,42.3962687
VZ1,-93.21371765306122,30.22878208163265
NJR,-74.12621371614676,40.21182966304796
ETR3,-90.0801370716312,29.9534502
BL.1,-84.55660218258704,41.572961541078605
NYFM,-120.76282967344507,38.343364038325525
NUVR,-94.45934818240974,44.3135455019966
VZ18,19.0251016,50.2617386
NYT,0.0582952,51.5527449
NWL,-84.3580197,33.8566402
NEM,-3.0465475,53.8134508
NEWP,-117.84120206737853,33.7007002
NMK,-76.155647,43.051026
GAS.2,-149.1281498,64.0044535
NKE,-94.983838,29.465602
NOBH,-97.4301544,38.7035894
NBL,-95.5818362,29.9954377
NOLD,-85.20205858486612,35.07542401321753
NRDSQ,-110.97273,32.2865195
NDSN,-81.93692842398734,41.47021118210897
JWN,-0.2131618,51.5292617
NSC,-1.0869646,50.802269
NRRD,-93.42783237525558,44.91153443848232
0131A,-71.41047806363167,41.824929350000005
NABI.1,-118.4225242,34.0635434
NRT,-83.60734585714286,42.24179326530612
NPSI,-79.9523579,40.6323775
PGL2,-96.758634,39.430571
3ENSO,-81.360615,28.784768362741087
ES,-72.54775355001956,42.15142265
GAS1,-85.0990089391686,33.40856771203049
NI,-87.329487,41.462135
XEL,-93.2698892,44.9785588
XEL1,-118.30897328915663,33.71720361445783
NTRS,-73.957144,40.812647999999996
NOC,-95.407691,29.9763805
TEX,-1.4056850051715968,50.9568476
NWN,-75.71434437170545,41.38269177575957
WMB2,-111.82728083145454,40.76418175
BVII,-93.33680957952788,44.863106554764585
NWE,-86.20873848198337,39.880389266525356
NWSW,-77.59011555123814,35.59245421023375
WFC,-86.31291106491896,32.375437085539595
4077A,-97.730949,30.274299
NCX,145.1370402,-37.8228509
NMTX.1,-70.96465425670787,42.52122275716679
NUHC,-73.41342290318181,40.777393700000005
NVO,12.4555208,55.7546744
NUE,-80.83400407070708,35.15848474747475
USAE,-117.58052996726505,34.07975775
OICO,-76.48703652,42.486261680000005
REM.2,-0.2924434,51.5646612
OPST,-74.9989809208512,40.01690712664475
OAKR,-98.494399,33.86421
OKWHQ,-82.963018,39.936839
OXY,-93.727142,32.468431
OCENY,6.167313643176202,51.3865895
OBCI,-82.20009645945946,29.14710009459459
OII,-95.6806855,29.8793564
ITI,-82.789414,27.932873
CVGYQ,-70.4203923,44.1091879
OART,-84.54155985,41.4733171
ZZ,-73.72197,40.61553
OLGR,-3.1848513,51.451391
OGE,-78.4862256,44.7630775
OSI.3,121.11018117494758,14.5704767
ONEI,-83.0030058,39.9573969
OKE,-71.052206,42.337473
OPTC,-89.31666870000001,31.3114093
ED2,-73.9775338,41.0914655
ORBT,-73.25459568732921,40.8103396
GOSHA,-82.58337791186953,35.57310425894065
OSH.1,-74.672418,40.333748
OSM.1,-2.963106,51.5833954
OSG,-82.45288629999999,27.9376679
OMI,-71.1426976,42.3434996
OC,-83.5354981,41.6479977
OI,-83.6474945,41.5246809
0431B,-80.7106748864293,35.11786814222601
HYPRQ,-87.63714454581185,41.8776603
PHH,-79.3915953,43.780743
PNC,-80.00014762188536,40.4402975
PPG,-80.00376059073113,40.4400104
PVCO,-74.049239,40.276039
PCAR,-82.6160038,27.8685197
PCG3,-91.749295,30.694958
SRE,18.5207543,-33.9693994
MEC2,-122.6572798,45.5318911
PXR.1,-73.7219257,41.0202706
3PBOMY,-76.610269,36.425101
PLL.1,-73.65775866954559,40.8113387
PTTTS,-71.40842612244899,42.954045224489796
PAMX,-84.400966,41.956834
LVCI,-81.65376995918368,30.36947569387755
7259B,-97.282409,32.8907378
PAR,-75.3298369,43.08562
PDI,-117.87377185329767,33.618892914705235
PARF,-82.13668695983937,28.012125951807228
PLLL.1,117.8742493,-35.0738395
PKE,-2.9369395,43.262667
PKOH,-81.45863945905027,41.50669092138541
ECORF,-63.693687298332655,44.7102194
PKDC,-93.727142,32.468431
PH,-81.45974080540908,41.505990871604816
RCVA.1,-74.0339995,40.7194979
GDP,-91.749295,30.694958
PAUHQ,-86.23152388916027,39.86312395622075
PAYO,-81.15982958697148,28.845981612814526
PAYX,-77.49243537308256,43.12612899830021
PEAE,-80.13659540241295,25.985936229796724
AFG,-84.5073798,39.1004732
PNN.2,-75.134887305843,40.36134117938349
PTFCQ,-76.253563,43.106235
JCP1,-80.0892765,26.8383233
CPPRQ,-80.0892765,26.8383233
PNR,-0.329659597719997,51.449475899999996
RMI.1,-104.9333581111111,39.81843255555555
PGL3,-72.6656293,43.9224349
PBY.1,-75.18052560869565,40.00524065217392
PEP,-73.69283077813627,41.03486335
3PERF,-118.15161720274857,33.789473349999994
TPC,-118.476826,34.312492
ABI.3,-122.27005721275306,37.568784703923846
DFCO,-117.095427,33.111861
PERS.,-75.4619552,40.0434073
PHIKQ,-91.99990114175655,30.20826378890601
PTRO,-79.4564275,43.9488224
PHFRQ,-74.4267253877551,40.61061869387755
PFE,-80.2774278379292,25.8608744
3PKLB,-96.8810316088454,29.905949625826675
PD.1,-112.07284490494314,33.44880165
C2,-74.01117211586508,40.72064575
WTRG,-96.92959681818182,40.39670118181818
MO,-77.459556,37.5562729
COP,-95.609681,30.0024175
PVH,-73.98270390034132,40.748885200000004
PHOC,-93.375099,45.042433
PICZQ,-91.0575134,30.4390389
DUK1,-80.83968588749147,35.1517321474505
PIRRQ,-97.34229,32.752907
SENEA,-101.7507519,37.5667175
PIO.1,139.7483723,35.728664
PBI,-5.9455992,54.6114273
PW,-73.448492,40.763283
2638B,-120.6359321,35.1340688
PDG,-123.1211821,49.2865297
PLT,-122.0354897949066,36.9869003095832
PLA.3,-87.61677888499563,41.8946691
KGC,-70.662648,43.149985
POLXF,-72.57379672427285,44.209519186905176
PROAQ,-79.67912132317744,36.52209946010275
PTBTQ,120.9814277,14.6039261
PORT,-83.54655465306122,41.71559863265306
POSS,-106.5712076,52.1645209
AYE2,-77.77313783673469,39.611017918367345
POM,-81.49558961248374,28.667671938296923
POWL,-2.3172542,53.4672105
PWCDF,-1.9030811998366866,52.4797736
3POWDQ,-71.41861742096214,41.73725624433123
3PRAB,-76.5956896,39.3120969
PPD.1,-96.6597889,34.7362731
PDNLB,-88.3461696784675,39.4832674
PCMC.1,-73.97995686116377,40.75925755
PDQ.2,-74.1647342943534,40.87816865
PENG.1,121.060359,14.5241346
PTNX,-117.74488636530442,33.6617225005609
PG,-84.50758184680925,39.10303995
PCT910,-71.15533687282264,42.74040277792988
PL,-86.7599691,38.8423941
PUBO,-81.66134168367347,41.50815918367347
PNM,-106.65281692805226,35.0824523
SCG2,2.2022144,41.4595955
AEP12,-118.30252728,34.18469504
PEG,-74.16860136513158,40.7374763
PUSH,-82.0121709807679,28.00473765
5495B,-93.93478368164598,45.564777807520755
AGX,106.7028018,10.7736167
MQC.1,-88.222191,30.717412
KWR,-75.291109,40.074864
OAT.,-81.66409414285714,30.33007579591837
NX.2,-95.26242787878788,32.348156010101015
ASYS,-111.8983266406778,33.4286092
QBCRF,-1.5412539,47.1977639
ANSI,-0.2924434,51.5646612
STR,-0.2679507,51.2368486
QUIX,-87.6267422684376,41.88646625
RJF,-82.66532863978819,27.885963127179274
RPM,51.5437821,25.374927
RLC.1,-79.5575468,43.6361188
RADN,-112.01326482653062,33.417496081632656
GBTG,-117.89817843655929,33.85913645090808
RAVN,-102.86884814285713,42.10011367346939
3RVMI,-97.47059518518643,35.725237959038495
RAY,-81.1322722,31.9960609
RTN,-71.27363858436183,42.41055437279474
RCOTQ,-81.3587982945842,28.74145158433495
RBC,-82.58345,35.57324
AFBR,114.16160738855751,22.2791838
RTMAF,-81.3195643,46.5706194
RLBY.1,139.7677687,35.5444995
MNTX.1,-122.3929843,47.6731194
RGC.2,-96.81489383424119,32.92643513580394
HBC2,18.3940861,-33.912131
AN,-80.144424,26.120415
RESRQ,-93.39190307348426,45.08297328155981
MGSR,-78.89874317477907,33.67787762551023
TRIN.1,-73.98585503545917,40.757280550000004
REY,-0.0843524,51.3676881
RHT.1,18.5186864,-33.968656
RIGS.1,-77.7242853,39.7232963
RSKIA,-122.6952753568879,45.25559604902403
RAD,-73.50860686413043,40.741055
RESC,-80.00121050089751,37.27506804434647
RGCO,-73.85491114285715,40.918893857142855
RBN,-95.5592214,30.7227616
RNIC,-83.677515,43.012923
RVSIQ,-71.44473600415232,42.991994402678294
RGS.,-76.179676894042,40.494167224519146
ROK,138.6109761,-32.7330492
RMMI,-112.51572150671088,34.5775605867434
RCI,-79.37982953915791,43.6711765
ROG,-111.9535236,33.3052227
ROH,-75.54336524814917,39.780659549999996
ROL,-78.9054044860003,37.569234606925725
SURW,153.0603383,-26.79283675
ROST,-121.8947862,37.6936771
3016B,-87.90047437603965,43.0386356
ROVC,-77.24687800000001,42.9869765
RDC,-0.0903632,51.5113812
RDPL,4.3130672,52.0936744
RPAML,-80.11809,26.0028968
HTSI,-80.71011243490813,35.1164706
RYAN,-76.31463457626653,40.04372097770857
R,-96.077294,41.313798
RYL,-76.9277627,18.0247344
SKFBQ,-77.459556,37.5562729
SCI.1,-86.59963861904762,34.72447866666667
SEIC,-91.0201541,46.7215902
SJW,-75.71379890321153,41.38220858063247
ST.1,-81.9409061,34.9362684
STVI.,-75.74535571673327,40.265317539036964
VRX.1,-115.1876164,35.9665801
CMUGY,-0.1375979,51.5230706
CEG2,-74.764048,41.460345
SAF.3,-71.16387820774356,42.72356375
SNNKA,-76.14519509832698,43.05031087013217
SWY,-121.93304562857298,37.6972702
ARHN,-114.574625,35.152857
STJ,-93.1013652,45.0127021
SPC.2,-91.55328244075797,41.28943372028109
WSDI,-75.15110039979493,39.94574695
MSI.2,-120.76085551618765,38.33874922323164
HSH,-88.0302198,41.8224599
OLAB,-104.77110897401408,39.526686002362354
SO5,-81.650368,30.324513
SCG,-81.043827,33.941189
SGP,-74.27170340602193,40.67902857955845
SCHL,-78.44207239516129,42.90145
SHLM,-120.0898388,39.2159171
FRSH.1,-74.2518525,40.7035818
1134B,-117.223089,32.889378
SFA.1,-83.9083781,33.9656774
TRTI,-75.0468751,39.5747985
3SCRD,-80.42354700861834,37.23650664160749
3SCDO,-76.6018128,39.2862932
SLGD,-82.3780822,23.1431942
SCRA.,-64.78819067523165,32.29464945
VO.3,-1.1560618,52.9592384
APPS,121.0177528,14.6546112
SEE,-80.91769539635197,35.19757095
S.1,-91.71679883204523,41.93517065173647
S1,-75.59479815852353,39.77511516103495
KWGI,-80.06125526666668,40.8869008
IIN,-82.94937640897412,37.21377382112962
SMTC,-82.17139900000001,35.141688
SRM,-72.9487361,41.297494
SNTX.1,-71.0507707,42.3318602
SCI,-95.39058872903036,29.7612731826012
3SVCDQ,-82.430567,36.373742
5946B,-89.86778503407761,35.10856889117508
SVT,-103.0746397,44.1365094
SAWLF,-79.57154796952211,43.708288726205915
SHELQ,-93.15875873148215,44.47251455
